time,MRI-ESM2-0
2000.0,156138255014000.0
2001.0,156049074931000.0
2002.0,155921211270000.0
2003.0,155642358145000.0
2004.0,155408499592000.0
2005.0,155177462169000.0
2006.0,154968558670000.0
2007.0,154672519529000.0
2008.0,154357145345000.0
2009.0,154134697561000.0
2010.0,153799615588000.0
2011.0,153505331294000.0
2012.0,153167711083000.0
2013.0,152842017056000.0
2014.0,152418117063000.0
2015.0,152247021595000.0
2016.0,151937372116000.0
2017.0,151315464222000.0
2018.0,150912294330000.0
2019.0,150615814492000.0
2020.0,149994130319000.0
2021.0,149608670682000.0
2022.0,149305106685000.0
2023.0,148502963718000.0
2024.0,147849928976000.0
2025.0,147286911299000.0
2026.0,146718389643000.0
2027.0,146189850378000.0
2028.0,145525589237000.0
2029.0,144966789474000.0
2030.0,144495409725000.0
2031.0,143713012058000.0
2032.0,143040294708000.0
2033.0,142415758233000.0
2034.0,141670393149000.0
2035.0,141043172209000.0
2036.0,140404363208000.0
2037.0,139619840058000.0
2038.0,138719979522000.0
2039.0,137769850471000.0
2040.0,136955399055000.0
2041.0,135984076438000.0
2042.0,134960925907000.0
2043.0,134038943812000.0
2044.0,132815761869000.0
2045.0,131711758770000.0
2046.0,130522522572000.0
2047.0,129408980810000.0
2048.0,128066869564000.0
2049.0,126995300935000.0
2050.0,125795002031000.0
2051.0,124544455751000.0
2052.0,123731605891000.0
2053.0,122634553534000.0
2054.0,121464198230000.0
2055.0,120217532824000.0
2056.0,119056388061000.0
2057.0,118031464245000.0
2058.0,116986769413000.0
2059.0,115980134159000.0
2060.0,114778588243000.0
2061.0,113511098644000.0
2062.0,112234382992000.0
2063.0,111083269982000.0
2064.0,109704630386000.0
2065.0,108974828172000.0
2066.0,107741531291000.0
2067.0,106528382041400.0
2068.0,105160223936100.0
2069.0,104033257446000.0
2070.0,102950666278000.0
2071.0,101610924888400.0
2072.0,100390538675000.0
2073.0,99170206600400.0
2074.0,97910699412400.0
2075.0,96763788794300.0
2076.0,95539959157400.0
2077.0,93933001112900.0
2078.0,92745216057600.0
2079.0,91389980689400.0
2080.0,90014232738600.0
2081.0,88472696919000.0
2082.0,87081343525700.0
2083.0,85977034689900.0
2084.0,84651940445700.0
2085.0,83393486942700.0
2086.0,82054541558900.0
2087.0,80929897537100.0
2088.0,79682577215300.0
2089.0,78417954191200.0
2090.0,77060978390700.0
2091.0,75568477135300.0
2092.0,74130686345900.0
2093.0,72660177886600.0
2094.0,71284543064700.0
2095.0,69882198117800.0
2096.0,68446664142000.0
2097.0,66986820706000.0
2098.0,65440716261800.0
2099.0,64110658731200.0
2100.0,62906996239300.0
