time,MRI-ESM2-0
2000.0,2381071400.0
2001.0,2397313000.0
2002.0,2412092700.0
2003.0,2405612800.0
2004.0,2396995800.0
2005.0,2392812000.0
2006.0,2381829600.0
2007.0,2377573400.0
2008.0,2371935500.0
2009.0,2370781000.0
2010.0,2357310000.0
2011.0,2336854800.0
2012.0,2348931600.0
2013.0,2335969800.0
2014.0,2320026400.0
2015.0,2303994000.0
2016.0,2279953200.0
2017.0,2249620700.0
2018.0,2224313300.0
2019.0,2210474200.0
2020.0,2174931200.0
2021.0,2144930600.0
2022.0,2113432700.0
2023.0,2062396800.0
2024.0,2016214800.0
2025.0,1980059000.0
2026.0,1939053600.0
2027.0,1880764300.0
2028.0,1808803500.0
2029.0,1730569600.0
2030.0,1667070700.0
2031.0,1607275400.0
2032.0,1531253000.0
2033.0,1483194400.0
2034.0,1453844600.0
2035.0,1407668900.0
2036.0,1361461600.0
2037.0,1327411200.0
2038.0,1295680300.0
2039.0,1264710300.0
2040.0,1240392000.0
2041.0,1211827700.0
2042.0,1170001700.0
2043.0,1145839100.0
2044.0,1116738600.0
2045.0,1080969600.0
2046.0,1044949100.0
2047.0,1001969400.0
2048.0,949203800.0
2049.0,909354900.0
2050.0,875299500.0
2051.0,845622400.0
2052.0,806573060.0
2053.0,774024600.0
2054.0,741472500.0
2055.0,694500900.0
2056.0,678217340.0
2057.0,648556540.0
2058.0,619598900.0
2059.0,590795100.0
2060.0,573454460.0
2061.0,562449700.0
2062.0,535070980.0
2063.0,511141730.0
2064.0,500745180.0
2065.0,474764860.0
2066.0,463257630.0
2067.0,446542200.0
2068.0,417638620.0
2069.0,402882880.0
2070.0,383310820.0
2071.0,364020200.0
2072.0,343501820.0
2073.0,327758000.0
2074.0,320737250.0
2075.0,299634850.0
2076.0,286627170.0
2077.0,284019040.0
2078.0,274404260.0
2079.0,263632050.0
2080.0,256914640.0
2081.0,253238200.0
2082.0,246423000.0
2083.0,238303120.0
2084.0,232268660.0
2085.0,225739520.0
2086.0,216858240.0
2087.0,207903460.0
2088.0,200269300.0
2089.0,190728540.0
2090.0,182238160.0
2091.0,175605970.0
2092.0,167485140.0
2093.0,161916100.0
2094.0,156588640.0
2095.0,153685060.0
2096.0,149806100.0
2097.0,146063870.0
2098.0,142655540.0
2099.0,142872530.0
2100.0,138235200.0
