time,MRI-ESM2-0
2000.0,711315940050.0
2001.0,710333294650.0
2002.0,709144129040.0
2003.0,708710428840.0
2004.0,708998906100.0
2005.0,707888002340.0
2006.0,707206261060.0
2007.0,705777150360.0
2008.0,704481269640.0
2009.0,704328629500.0
2010.0,703174417400.0
2011.0,703722530900.0
2012.0,701390499000.0
2013.0,700971454000.0
2014.0,702200482600.0
2015.0,699588087760.0
2016.0,700721179850.0
2017.0,696715966400.0
2018.0,695862432100.0
2019.0,696482750800.0
2020.0,693769026650.0
2021.0,692434645000.0
2022.0,690786234600.0
2023.0,689224311600.0
2024.0,687302328000.0
2025.0,687055714240.0
2026.0,684022965300.0
2027.0,682054406800.0
2028.0,680455602400.0
2029.0,677387501400.0
2030.0,675559250940.0
2031.0,672874804300.0
2032.0,670787470300.0
2033.0,669030916700.0
2034.0,666433649700.0
2035.0,663895940030.0
2036.0,661517976960.0
2037.0,658658636960.0
2038.0,656119938500.0
2039.0,653856722860.0
2040.0,650926483700.0
2041.0,649036559370.0
2042.0,649380946400.0
2043.0,642819099500.0
2044.0,639631163000.0
2045.0,636689558000.0
2046.0,633605079900.0
2047.0,630675199580.0
2048.0,626890846960.0
2049.0,623791556630.0
2050.0,621204941230.0
2051.0,616972058270.0
2052.0,613233450020.0
2053.0,609695672870.0
2054.0,606291025460.0
2055.0,602616277200.0
2056.0,599148146160.0
2057.0,595232793410.0
2058.0,591689557130.0
2059.0,588079143380.0
2060.0,585020765570.0
2061.0,580636043100.0
2062.0,577350862470.0
2063.0,573335668230.0
2064.0,571071601650.0
2065.0,566100690530.0
2066.0,562323997340.0
2067.0,558374194180.0
2068.0,554351271050.0
2069.0,551167576790.0
2070.0,546501409010.0
2071.0,541739518340.0
2072.0,537497354870.0
2073.0,533837278250.0
2074.0,529698798500.0
2075.0,525789822420.0
2076.0,521404614460.0
2077.0,517124411380.0
2078.0,512673930920.0
2079.0,508561578750.0
2080.0,504683316320.0
2081.0,500350550090.0
2082.0,495650439980.0
2083.0,491387871970.0
2084.0,487559441700.0
2085.0,483307541810.0
2086.0,478743980640.0
2087.0,474391367810.0
2088.0,469843824070.0
2089.0,465658376650.0
2090.0,461343942060.0
2091.0,457274445060.0
2092.0,453244213590.0
2093.0,447858176190.0
2094.0,443283191590.0
2095.0,439449924030.0
2096.0,434505870060.0
2097.0,430329892980.0
2098.0,425871020496.0
2099.0,423152514730.0
2100.0,420565935300.0
