time,MRI-ESM2-0
2000.0,712862072500.0
2001.0,711858723900.0
2002.0,711012739900.0
2003.0,710143742400.0
2004.0,710508136500.0
2005.0,709529759500.0
2006.0,708906760800.0
2007.0,707788041800.0
2008.0,706752478100.0
2009.0,706675288900.0
2010.0,705266351060.0
2011.0,705415677860.0
2012.0,703737202440.0
2013.0,703532833650.0
2014.0,704790198440.0
2015.0,701825640900.0
2016.0,702866255740.0
2017.0,699299524000.0
2018.0,698626526200.0
2019.0,699239762700.0
2020.0,696403186200.0
2021.0,694825052600.0
2022.0,693854141600.0
2023.0,691608012820.0
2024.0,689755679900.0
2025.0,688481525770.0
2026.0,686151659340.0
2027.0,684049027200.0
2028.0,682127786800.0
2029.0,679991835450.0
2030.0,677784128300.0
2031.0,674966002180.0
2032.0,672206228800.0
2033.0,669976751010.0
2034.0,667098474100.0
2035.0,665489865200.0
2036.0,662223580790.0
2037.0,659440738600.0
2038.0,655486559660.0
2039.0,651390352660.0
2040.0,648478017140.0
2041.0,644420411750.0
2042.0,640885079000.0
2043.0,636743866370.0
2044.0,632613522520.0
2045.0,628427451960.0
2046.0,624204927090.0
2047.0,619885566810.0
2048.0,615232037260.0
2049.0,610748335220.0
2050.0,606046075270.0
2051.0,601724636100.0
2052.0,598591048380.0
2053.0,593197425070.0
2054.0,589128070380.0
2055.0,584393109900.0
2056.0,579997218500.0
2057.0,575815616510.0
2058.0,571264957950.0
2059.0,566895998280.0
2060.0,562413747040.0
2061.0,557427011560.0
2062.0,552957555710.0
2063.0,548753164190.0
2064.0,543613170740.0
2065.0,540611504020.0
2066.0,535644791210.0
2067.0,531344113810.0
2068.0,526837886910.0
2069.0,522479906420.0
2070.0,518182007310.0
2071.0,513217427850.0
2072.0,508094716540.0
2073.0,503664829020.0
2074.0,499349617350.0
2075.0,495037771930.0
2076.0,490053336830.0
2077.0,484416298060.0
2078.0,479911767360.0
2079.0,474739939260.0
2080.0,469902925340.0
2081.0,464653983740.0
2082.0,459947950860.0
2083.0,455574422030.0
2084.0,450121627050.0
2085.0,445305426740.0
2086.0,440428189490.0
2087.0,435442799560.0
2088.0,430344552994.0
2089.0,425545895040.0
2090.0,420128444304.0
2091.0,414539938080.0
2092.0,408985708334.0
2093.0,403581726976.0
2094.0,398238598416.0
2095.0,392785675216.0
2096.0,387175019544.0
2097.0,381566636064.0
2098.0,374882549400.0
2099.0,368903600692.0
2100.0,363727492890.0
