time,MRI-ESM2-0
2000.0,8844921000000.0
2001.0,8815952000000.0
2002.0,8789095000000.0
2003.0,8768871000000.0
2004.0,8738011300000.0
2005.0,8720278000000.0
2006.0,8718675000000.0
2007.0,8691636000000.0
2008.0,8650998000000.0
2009.0,8614306000000.0
2010.0,8575427500000.0
2011.0,8532127600000.0
2012.0,8499829000000.0
2013.0,8473307000000.0
2014.0,8450505400000.0
2015.0,8410168300000.0
2016.0,8372627000000.0
2017.0,8333507400000.0
2018.0,8315368000000.0
2019.0,8288670300000.0
2020.0,8251780400000.0
2021.0,8220238700000.0
2022.0,8193782600000.0
2023.0,8147907000000.0
2024.0,8108646600000.0
2025.0,8067443000000.0
2026.0,8024371500000.0
2027.0,7982243000000.0
2028.0,7941238300000.0
2029.0,7905108000000.0
2030.0,7872711000000.0
2031.0,7850650000000.0
2032.0,7814588000000.0
2033.0,7776796400000.0
2034.0,7728297700000.0
2035.0,7683656600000.0
2036.0,7646290000000.0
2037.0,7593373000000.0
2038.0,7540915000000.0
2039.0,7488574300000.0
2040.0,7450733000000.0
2041.0,7390356300000.0
2042.0,7344482700000.0
2043.0,7280007000000.0
2044.0,7203000400000.0
2045.0,7135321700000.0
2046.0,7037328000000.0
2047.0,6963536600000.0
2048.0,6862107300000.0
2049.0,6776004000000.0
2050.0,6683784400000.0
2051.0,6587819000000.0
2052.0,6520264700000.0
2053.0,6438697600000.0
2054.0,6336669000000.0
2055.0,6230455600000.0
2056.0,6147422000000.0
2057.0,6062542000000.0
2058.0,5985365000000.0
2059.0,5898768000000.0
2060.0,5824038000000.0
2061.0,5733035000000.0
2062.0,5638364600000.0
2063.0,5576569000000.0
2064.0,5506279000000.0
2065.0,5443809700000.0
2066.0,5371757000000.0
2067.0,5285781400000.0
2068.0,5206310000000.0
2069.0,5123848300000.0
2070.0,5029809400000.0
2071.0,4950501000000.0
2072.0,4870330400000.0
2073.0,4793062400000.0
2074.0,4715762000000.0
2075.0,4631528700000.0
2076.0,4554376000000.0
2077.0,4469669500000.0
2078.0,4394437800000.0
2079.0,4297115600000.0
2080.0,4211069700000.0
2081.0,4109677600000.0
2082.0,4025994000000.0
2083.0,3930737900000.0
2084.0,3836649100000.0
2085.0,3755994800000.0
2086.0,3676469700000.0
2087.0,3601777000000.0
2088.0,3515072600000.0
2089.0,3431660300000.0
2090.0,3349630700000.0
2091.0,3261106200000.0
2092.0,3177985000000.0
2093.0,3099951400000.0
2094.0,3023284700000.0
2095.0,2951247300000.0
2096.0,2877001000000.0
2097.0,2801090200000.0
2098.0,2729356000000.0
2099.0,2651066700000.0
2100.0,2579054000000.0
