time,MRI-ESM2-0
2000.0,3282047900000.0
2001.0,3276773500000.0
2002.0,3264951000000.0
2003.0,3260170600000.0
2004.0,3271774400000.0
2005.0,3275939600000.0
2006.0,3269239500000.0
2007.0,3246741300000.0
2008.0,3226322900000.0
2009.0,3203255200000.0
2010.0,3188383800000.0
2011.0,3185613500000.0
2012.0,3165589000000.0
2013.0,3140537500000.0
2014.0,3126877500000.0
2015.0,3116302300000.0
2016.0,3104180300000.0
2017.0,3094249000000.0
2018.0,3086806700000.0
2019.0,3071817500000.0
2020.0,3058472300000.0
2021.0,3036449300000.0
2022.0,3004811400000.0
2023.0,2967807200000.0
2024.0,2923811800000.0
2025.0,2894875000000.0
2026.0,2868912000000.0
2027.0,2816604400000.0
2028.0,2781649000000.0
2029.0,2730884000000.0
2030.0,2699283400000.0
2031.0,2658240600000.0
2032.0,2608704000000.0
2033.0,2567645400000.0
2034.0,2531119000000.0
2035.0,2488277100000.0
2036.0,2441300000000.0
2037.0,2402685300000.0
2038.0,2354798100000.0
2039.0,2316799600000.0
2040.0,2267561600000.0
2041.0,2222398000000.0
2042.0,2181253400000.0
2043.0,2143443100000.0
2044.0,2109960700000.0
2045.0,2076193800000.0
2046.0,2035561800000.0
2047.0,1999679000000.0
2048.0,1961679400000.0
2049.0,1924397800000.0
2050.0,1883746500000.0
2051.0,1846763200000.0
2052.0,1809588000000.0
2053.0,1780562700000.0
2054.0,1751199000000.0
2055.0,1716745400000.0
2056.0,1689377800000.0
2057.0,1651786100000.0
2058.0,1619498100000.0
2059.0,1591558400000.0
2060.0,1560724900000.0
2061.0,1535566200000.0
2062.0,1509481100000.0
2063.0,1475762800000.0
2064.0,1454583800000.0
2065.0,1430997600000.0
2066.0,1403186700000.0
2067.0,1385456700000.0
2068.0,1372432900000.0
2069.0,1355626300000.0
2070.0,1341511700000.0
2071.0,1319721100000.0
2072.0,1307921700000.0
2073.0,1293894300000.0
2074.0,1278021700000.0
2075.0,1260849600000.0
2076.0,1241743400000.0
2077.0,1234139900000.0
2078.0,1215547300000.0
2079.0,1207670500000.0
2080.0,1191885000000.0
2081.0,1185589200000.0
2082.0,1177043500000.0
2083.0,1163231600000.0
2084.0,1157301900000.0
2085.0,1150325400000.0
2086.0,1141849000000.0
2087.0,1135228600000.0
2088.0,1120032100000.0
2089.0,1111747600000.0
2090.0,1115042100000.0
2091.0,1106684700000.0
2092.0,1108584800000.0
2093.0,1097134100000.0
2094.0,1094735360000.0
2095.0,1089152000000.0
2096.0,1083604660000.0
2097.0,1084296400000.0
2098.0,1082771500000.0
2099.0,1080616000000.0
2100.0,1083187700000.0
