time,MRI-ESM2-0
2000.0,157363494624000.0
2001.0,157272694200000.0
2002.0,157096975991000.0
2003.0,156758132854000.0
2004.0,156455709526000.0
2005.0,156242685524000.0
2006.0,156057800144000.0
2007.0,155792271150000.0
2008.0,155401748696000.0
2009.0,155122856853000.0
2010.0,154615204564000.0
2011.0,154221259298000.0
2012.0,153848938617000.0
2013.0,153534021018000.0
2014.0,153182471077000.0
2015.0,152997786988000.0
2016.0,152735280248000.0
2017.0,152329099431000.0
2018.0,151914416963000.0
2019.0,151654838865000.0
2020.0,151214811378000.0
2021.0,150773986765000.0
2022.0,150427233067000.0
2023.0,149680746596000.0
2024.0,149054339519000.0
2025.0,148459126154000.0
2026.0,147877652660000.0
2027.0,147350607122000.0
2028.0,146654871539000.0
2029.0,146096882531000.0
2030.0,145603995984000.0
2031.0,144808567595000.0
2032.0,144113258731000.0
2033.0,143468673151000.0
2034.0,142742361420000.0
2035.0,142039026683000.0
2036.0,141329417773000.0
2037.0,140501489354000.0
2038.0,139650499195000.0
2039.0,138702500047000.0
2040.0,137923323583000.0
2041.0,136888133931000.0
2042.0,135872470094000.0
2043.0,134975656792000.0
2044.0,133807036984000.0
2045.0,132716066742000.0
2046.0,131598812974000.0
2047.0,130473867576000.0
2048.0,129179948300000.0
2049.0,128138529406000.0
2050.0,126939596713000.0
2051.0,125644368272000.0
2052.0,124707081798000.0
2053.0,123551541679000.0
2054.0,122332133191000.0
2055.0,121071538147000.0
2056.0,119887256675000.0
2057.0,118876448760000.0
2058.0,117745244584000.0
2059.0,116698723161000.0
2060.0,115492305490000.0
2061.0,114214150036000.0
2062.0,112906827417000.0
2063.0,111715500627000.0
2064.0,110290826138000.0
2065.0,109438597748700.0
2066.0,108093443224000.0
2067.0,106815317826400.0
2068.0,105404150726000.0
2069.0,104220694268000.0
2070.0,103047625318000.0
2071.0,101640671478300.0
2072.0,100290805910300.0
2073.0,98970547426400.0
2074.0,97588447213600.0
2075.0,96339326218300.0
2076.0,95014745137000.0
2077.0,93352228493600.0
2078.0,92015044618600.0
2079.0,90561332654300.0
2080.0,89038377936400.0
2081.0,87458122279800.0
2082.0,85979287499500.0
2083.0,84733119046900.0
2084.0,83314307101500.0
2085.0,81928022632000.0
2086.0,80449982578700.0
2087.0,79160985194500.0
2088.0,77779436369700.0
2089.0,76426342402400.0
2090.0,74924403005800.0
2091.0,73385872921000.0
2092.0,71855508816200.0
2093.0,70343082557500.0
2094.0,68938835164400.0
2095.0,67510256660800.0
2096.0,66089812434600.0
2097.0,64690273950800.0
2098.0,63169730222300.0
2099.0,61845321573400.0
2100.0,60640043873400.0
