time,MRI-ESM2-0
2000.0,157363494624000.0
2001.0,157272694200000.0
2002.0,157096975991000.0
2003.0,156758132854000.0
2004.0,156455709526000.0
2005.0,156242685524000.0
2006.0,156057800144000.0
2007.0,155792271150000.0
2008.0,155401748696000.0
2009.0,155122856853000.0
2010.0,154615204564000.0
2011.0,154221259298000.0
2012.0,153848938617000.0
2013.0,153534021018000.0
2014.0,153182471077000.0
2015.0,152997786988000.0
2016.0,152735280248000.0
2017.0,152329099431000.0
2018.0,151914416963000.0
2019.0,151654838865000.0
2020.0,151214811378000.0
2021.0,150531368048000.0
2022.0,150097401736000.0
2023.0,149543185436000.0
2024.0,149091476286000.0
2025.0,148245308835000.0
2026.0,147706050727000.0
2027.0,146953953047000.0
2028.0,146363061967000.0
2029.0,145683031091000.0
2030.0,145120492943000.0
2031.0,144324410831000.0
2032.0,143598464116000.0
2033.0,143013800876000.0
2034.0,142354321823000.0
2035.0,141361660057000.0
2036.0,140587094101000.0
2037.0,140001621915000.0
2038.0,139154584805000.0
2039.0,138533267419000.0
2040.0,137800461610000.0
2041.0,136986846111000.0
2042.0,136304069464000.0
2043.0,135606632894000.0
2044.0,134903007414000.0
2045.0,134250584894000.0
2046.0,133461561455000.0
2047.0,132724143289000.0
2048.0,132048831172000.0
2049.0,131341362181000.0
2050.0,130708276651000.0
2051.0,130089683830000.0
2052.0,129346265941000.0
2053.0,128682049782000.0
2054.0,127927638905000.0
2055.0,127270948745000.0
2056.0,126528297449000.0
2057.0,125840302295000.0
2058.0,125034443657000.0
2059.0,124458066272000.0
2060.0,123890433693000.0
2061.0,123174272257000.0
2062.0,122638280063000.0
2063.0,121999203964000.0
2064.0,121417628329000.0
2065.0,120645309053000.0
2066.0,119905409390000.0
2067.0,119324578187000.0
2068.0,118660038923000.0
2069.0,117920024367000.0
2070.0,117167807316000.0
2071.0,116501820485000.0
2072.0,115988265420000.0
2073.0,115343383266000.0
2074.0,114805620063000.0
2075.0,114337289817000.0
2076.0,113982729533000.0
2077.0,113461480065000.0
2078.0,112904292262000.0
2079.0,112217634201000.0
2080.0,111665608203000.0
2081.0,111066953143000.0
2082.0,110560213933000.0
2083.0,110019855444000.0
2084.0,109512839032000.0
2085.0,108929529508000.0
2086.0,108468619518000.0
2087.0,107745713684000.0
2088.0,107162628885000.0
2089.0,106569427807000.0
2090.0,105918353746000.0
2091.0,105427247369000.0
2092.0,105011111311000.0
2093.0,104439989270000.0
2094.0,103898240111000.0
2095.0,103473757129000.0
2096.0,103128452774000.0
2097.0,102658253415000.0
2098.0,102198642423000.0
2099.0,101853219251000.0
2100.0,101390652996000.0
