time,MRI-ESM2-0
2000.0,11071834000.0
2001.0,11065693000.0
2002.0,11060809000.0
2003.0,11060490000.0
2004.0,11049111000.0
2005.0,11042455000.0
2006.0,11039557000.0
2007.0,11034452000.0
2008.0,11032948000.0
2009.0,11024878000.0
2010.0,11020451000.0
2011.0,11007371000.0
2012.0,11008641000.0
2013.0,11003762000.0
2014.0,11000477000.0
2015.0,10989669000.0
2016.0,10987899000.0
2017.0,10974559000.0
2018.0,10961806000.0
2019.0,10954943000.0
2020.0,10940213000.0
2021.0,10927389000.0
2022.0,10913994000.0
2023.0,10892817000.0
2024.0,10866032000.0
2025.0,10843242000.0
2026.0,10807606000.0
2027.0,10777693000.0
2028.0,10765354000.0
2029.0,10735982000.0
2030.0,10697816000.0
2031.0,10656967000.0
2032.0,10610945000.0
2033.0,10567350000.0
2034.0,10525762000.0
2035.0,10478493000.0
2036.0,10439365000.0
2037.0,10389059000.0
2038.0,10341352000.0
2039.0,10283721000.0
2040.0,10243098000.0
2041.0,10195844000.0
2042.0,10134511000.0
2043.0,10064740000.0
2044.0,9991383000.0
2045.0,9909276000.0
2046.0,9821426000.0
2047.0,9718684000.0
2048.0,9602513000.0
2049.0,9474260000.0
2050.0,9305044000.0
2051.0,9180461000.0
2052.0,9073079000.0
2053.0,8969708000.0
2054.0,8869332000.0
2055.0,8803305000.0
2056.0,8714159000.0
2057.0,8623157000.0
2058.0,8544213500.0
2059.0,8492676000.0
2060.0,8450266600.0
2061.0,8356205000.0
2062.0,8284541400.0
2063.0,8210086000.0
2064.0,8135565000.0
2065.0,8081011700.0
2066.0,8000618500.0
2067.0,7958924300.0
2068.0,7925777000.0
2069.0,7836342000.0
2070.0,7776199000.0
2071.0,7711981600.0
2072.0,7605150700.0
2073.0,7524409300.0
2074.0,7469059600.0
2075.0,7387867600.0
2076.0,7309273600.0
2077.0,7261792000.0
2078.0,7214009000.0
2079.0,7146847000.0
2080.0,7112907000.0
2081.0,7069784600.0
2082.0,7010385000.0
2083.0,6986393000.0
2084.0,6941289000.0
2085.0,6879599000.0
2086.0,6819918300.0
2087.0,6766732000.0
2088.0,6713059000.0
2089.0,6661994500.0
2090.0,6571663000.0
2091.0,6511044600.0
2092.0,6448460000.0
2093.0,6411504600.0
2094.0,6342654000.0
2095.0,6265486300.0
2096.0,6231438300.0
2097.0,6174333000.0
2098.0,6128499000.0
2099.0,6052545500.0
2100.0,5989976000.0
