time,MRI-ESM2-0
2000.0,15826511000.0
2001.0,15253762000.0
2002.0,15394770000.0
2003.0,15045085000.0
2004.0,14907402000.0
2005.0,14866170000.0
2006.0,14872134000.0
2007.0,14719934000.0
2008.0,15242449000.0
2009.0,14944186000.0
2010.0,14707184000.0
2011.0,14861992000.0
2012.0,15154699000.0
2013.0,14829154000.0
2014.0,14549473000.0
2015.0,14535074000.0
2016.0,14391938000.0
2017.0,14330856000.0
2018.0,14355617000.0
2019.0,14171393000.0
2020.0,14203375000.0
2021.0,13970380000.0
2022.0,13997176000.0
2023.0,13846847000.0
2024.0,13693290000.0
2025.0,13453647000.0
2026.0,13254377000.0
2027.0,13278838000.0
2028.0,13009509000.0
2029.0,12789503000.0
2030.0,12601422000.0
2031.0,12294529000.0
2032.0,11972257000.0
2033.0,11693614000.0
2034.0,11675397000.0
2035.0,11935725000.0
2036.0,11320296000.0
2037.0,11079119000.0
2038.0,10625398000.0
2039.0,10373821000.0
2040.0,9976136000.0
2041.0,9585831000.0
2042.0,9246548000.0
2043.0,8869031000.0
2044.0,8474017000.0
2045.0,8076209700.0
2046.0,7777992700.0
2047.0,7597010000.0
2048.0,7349826000.0
2049.0,6968424000.0
2050.0,6713639400.0
2051.0,6534178300.0
2052.0,7948303000.0
2053.0,6132463000.0
2054.0,5962048000.0
2055.0,5765151000.0
2056.0,5349162000.0
2057.0,5093949000.0
2058.0,4885907000.0
2059.0,4722928000.0
2060.0,4445200400.0
2061.0,4273334000.0
2062.0,4359060000.0
2063.0,4033510400.0
2064.0,3885527600.0
2065.0,3876817000.0
2066.0,3641984800.0
2067.0,3508216000.0
2068.0,3303975700.0
2069.0,3217683700.0
2070.0,3802445800.0
2071.0,2961646000.0
2072.0,2791374800.0
2073.0,2654897400.0
2074.0,2546131500.0
2075.0,2408611600.0
2076.0,2251553300.0
2077.0,2187798000.0
2078.0,2133469400.0
2079.0,2036091100.0
2080.0,1947053000.0
2081.0,1839771300.0
2082.0,1721195000.0
2083.0,1766449300.0
2084.0,1473102000.0
2085.0,1387358300.0
2086.0,1293046900.0
2087.0,1238655600.0
2088.0,1161455200.0
2089.0,1119256000.0
2090.0,1120975200.0
2091.0,1053336060.0
2092.0,1017007800.0
2093.0,967240600.0
2094.0,925915000.0
2095.0,844670460.0
2096.0,812699800.0
2097.0,747351100.0
2098.0,697714370.0
2099.0,690537000.0
2100.0,638515140.0
