time,MRI-ESM2-0
2000.0,58723110000.0
2001.0,58614600000.0
2002.0,57433436000.0
2003.0,57316938000.0
2004.0,57118212000.0
2005.0,57725256000.0
2006.0,56274140000.0
2007.0,56347800000.0
2008.0,55415656000.0
2009.0,54345480000.0
2010.0,54180230000.0
2011.0,52938924000.0
2012.0,51886445000.0
2013.0,51416388000.0
2014.0,50283500000.0
2015.0,49776480000.0
2016.0,49319970000.0
2017.0,48537612000.0
2018.0,47607060000.0
2019.0,46314844000.0
2020.0,45711282000.0
2021.0,43822965000.0
2022.0,44187005000.0
2023.0,43523740000.0
2024.0,42987872000.0
2025.0,43426378000.0
2026.0,42810390000.0
2027.0,41491080000.0
2028.0,42038700000.0
2029.0,41975500000.0
2030.0,41148924000.0
2031.0,40659067000.0
2032.0,40308994000.0
2033.0,40716270000.0
2034.0,39892906000.0
2035.0,39002755000.0
2036.0,39043985000.0
2037.0,39362527000.0
2038.0,39202570000.0
2039.0,38546910000.0
2040.0,37765956000.0
2041.0,38063297000.0
2042.0,37549450000.0
2043.0,37598830000.0
2044.0,36992570000.0
2045.0,35282817000.0
2046.0,33384643000.0
2047.0,32847516000.0
2048.0,31979624000.0
2049.0,30402515000.0
2050.0,29316782000.0
2051.0,29069543000.0
2052.0,27495731000.0
2053.0,26278269000.0
2054.0,26091071000.0
2055.0,25299722000.0
2056.0,24713402000.0
2057.0,24177030000.0
2058.0,23709377000.0
2059.0,23049073000.0
2060.0,22652969000.0
2061.0,22305430000.0
2062.0,21524773000.0
2063.0,21247803000.0
2064.0,21205293000.0
2065.0,20392942000.0
2066.0,20079002000.0
2067.0,19955634000.0
2068.0,19591952000.0
2069.0,19629957000.0
2070.0,19167953000.0
2071.0,18857159000.0
2072.0,18541144000.0
2073.0,17956692000.0
2074.0,17719118000.0
2075.0,17336228000.0
2076.0,16828808000.0
2077.0,16832502000.0
2078.0,16404969000.0
2079.0,16385616000.0
2080.0,16114140000.0
2081.0,15852720000.0
2082.0,15839677000.0
2083.0,15584222000.0
2084.0,15339375000.0
2085.0,15170622000.0
2086.0,15169646000.0
2087.0,14984004000.0
2088.0,14831113000.0
2089.0,14749873000.0
2090.0,14208227000.0
2091.0,13647776000.0
2092.0,13324155000.0
2093.0,13573551000.0
2094.0,13597221000.0
2095.0,13573608000.0
2096.0,12904327000.0
2097.0,12476138000.0
2098.0,12144821000.0
2099.0,11420423000.0
2100.0,10989847000.0
