time,MRI-ESM2-0
2000.0,33796540000.0
2001.0,33426694000.0
2002.0,33261378000.0
2003.0,33243982000.0
2004.0,33677910000.0
2005.0,33645433000.0
2006.0,33804208000.0
2007.0,33511442000.0
2008.0,33278958000.0
2009.0,33341733000.0
2010.0,33525524000.0
2011.0,33860487000.0
2012.0,33334454000.0
2013.0,33243957000.0
2014.0,33223880000.0
2015.0,33263047000.0
2016.0,34503000000.0
2017.0,33251789000.0
2018.0,33230756000.0
2019.0,33183732000.0
2020.0,33459378000.0
2021.0,33109858000.0
2022.0,33129038000.0
2023.0,32936178000.0
2024.0,32866560000.0
2025.0,32819001000.0
2026.0,32768903000.0
2027.0,32652116000.0
2028.0,32565450000.0
2029.0,32522502000.0
2030.0,32440105000.0
2031.0,32342604000.0
2032.0,32311988000.0
2033.0,32142238000.0
2034.0,31991610000.0
2035.0,31869927000.0
2036.0,31732130000.0
2037.0,31591195000.0
2038.0,31354819000.0
2039.0,31104023000.0
2040.0,30985069000.0
2041.0,30702178000.0
2042.0,30449891000.0
2043.0,30189345000.0
2044.0,29910665000.0
2045.0,29552360000.0
2046.0,29165642000.0
2047.0,28790335000.0
2048.0,28427506000.0
2049.0,27994638000.0
2050.0,27628607000.0
2051.0,27251794000.0
2052.0,26824546000.0
2053.0,26259792000.0
2054.0,26003330000.0
2055.0,25502386000.0
2056.0,25073981000.0
2057.0,24717044000.0
2058.0,24291887000.0
2059.0,23834400000.0
2060.0,23474280000.0
2061.0,23131204000.0
2062.0,22746108000.0
2063.0,22325762000.0
2064.0,21728508000.0
2065.0,21429270000.0
2066.0,21101640000.0
2067.0,20551903000.0
2068.0,20057809000.0
2069.0,19796402000.0
2070.0,19305984000.0
2071.0,18593149000.0
2072.0,18278621000.0
2073.0,18061922000.0
2074.0,17671393000.0
2075.0,17245377000.0
2076.0,16881160000.0
2077.0,16435370000.0
2078.0,16197145000.0
2079.0,15950736000.0
2080.0,15705366000.0
2081.0,15528022000.0
2082.0,15135814000.0
2083.0,15002989000.0
2084.0,14657212000.0
2085.0,14525897000.0
2086.0,14198443000.0
2087.0,14034886000.0
2088.0,13823447000.0
2089.0,13639508000.0
2090.0,13326190000.0
2091.0,13115321000.0
2092.0,13016141000.0
2093.0,12770145000.0
2094.0,12616175000.0
2095.0,12340966000.0
2096.0,12053272000.0
2097.0,11747684000.0
2098.0,11325203000.0
2099.0,10850658000.0
2100.0,10723410000.0
