time,MRI-ESM2-0
2000.0,1916182400.0
2001.0,1903042800.0
2002.0,1891580400.0
2003.0,1860237200.0
2004.0,1845701900.0
2005.0,1832199000.0
2006.0,1822411000.0
2007.0,1808834400.0
2008.0,1806274200.0
2009.0,1810506100.0
2010.0,1793402500.0
2011.0,1779089500.0
2012.0,1783217500.0
2013.0,1771962600.0
2014.0,1770287200.0
2015.0,1763292300.0
2016.0,1749045500.0
2017.0,1732169600.0
2018.0,1713760600.0
2019.0,1698280300.0
2020.0,1666984300.0
2021.0,1639064000.0
2022.0,1617914100.0
2023.0,1600718200.0
2024.0,1584918300.0
2025.0,1546190600.0
2026.0,1517643000.0
2027.0,1480261500.0
2028.0,1455217000.0
2029.0,1425072600.0
2030.0,1394199600.0
2031.0,1348369300.0
2032.0,1322053100.0
2033.0,1288076500.0
2034.0,1251286500.0
2035.0,1191450600.0
2036.0,1174504200.0
2037.0,1147954800.0
2038.0,1125242400.0
2039.0,1105663000.0
2040.0,1060284100.0
2041.0,1021474500.0
2042.0,1007546600.0
2043.0,990718700.0
2044.0,971426750.0
2045.0,936311700.0
2046.0,910679600.0
2047.0,904206460.0
2048.0,896996860.0
2049.0,884863550.0
2050.0,883983100.0
2051.0,864641100.0
2052.0,837472900.0
2053.0,833043900.0
2054.0,820304830.0
2055.0,819744640.0
2056.0,813373500.0
2057.0,806472450.0
2058.0,809167740.0
2059.0,776763700.0
2060.0,781421400.0
2061.0,774897660.0
2062.0,771423040.0
2063.0,823043460.0
2064.0,793621250.0
2065.0,781528200.0
2066.0,762774400.0
2067.0,755219840.0
2068.0,745598900.0
2069.0,735907600.0
2070.0,724998600.0
2071.0,723609600.0
2072.0,709282560.0
2073.0,703182700.0
2074.0,695783230.0
2075.0,691659970.0
2076.0,686446000.0
2077.0,696069760.0
2078.0,694783400.0
2079.0,685523900.0
2080.0,675331460.0
2081.0,667705660.0
2082.0,673892740.0
2083.0,693929000.0
2084.0,691046340.0
2085.0,676927550.0
2086.0,669511740.0
2087.0,660754050.0
2088.0,649041200.0
2089.0,648716800.0
2090.0,644229440.0
2091.0,642758500.0
2092.0,632292700.0
2093.0,653437630.0
2094.0,655181440.0
2095.0,639640960.0
2096.0,702675800.0
2097.0,657235400.0
2098.0,648099260.0
2099.0,711233200.0
2100.0,650258500.0
