time,MRI-ESM2-0
2000.0,578452690050.0
2001.0,577291964650.0
2002.0,576201679040.0
2003.0,575953698840.0
2004.0,576356436100.0
2005.0,575325042340.0
2006.0,574798021060.0
2007.0,573537040360.0
2008.0,572300989640.0
2009.0,572108954500.0
2010.0,571065657400.0
2011.0,571689870900.0
2012.0,569310604000.0
2013.0,568690404000.0
2014.0,570207152600.0
2015.0,567074947760.0
2016.0,568655039850.0
2017.0,564825586400.0
2018.0,564043797100.0
2019.0,564639326800.0
2020.0,561930526650.0
2021.0,559587152300.0
2022.0,558506786360.0
2023.0,556732449900.0
2024.0,555308779560.0
2025.0,553252989040.0
2026.0,551421152900.0
2027.0,549188950900.0
2028.0,547352528900.0
2029.0,544993124740.0
2030.0,543135029650.0
2031.0,540825939570.0
2032.0,538301300500.0
2033.0,536696175760.0
2034.0,533593053150.0
2035.0,530390506860.0
2036.0,528010143960.0
2037.0,525197728360.0
2038.0,521804445160.0
2039.0,519811172670.0
2040.0,516252023870.0
2041.0,513005022300.0
2042.0,510521857960.0
2043.0,509788214450.0
2044.0,506319884950.0
2045.0,502454738100.0
2046.0,499072119290.0
2047.0,495835349820.0
2048.0,492992823160.0
2049.0,490786648100.0
2050.0,487682145890.0
2051.0,484574686230.0
2052.0,482249359370.0
2053.0,479265691110.0
2054.0,476279397400.0
2055.0,473540042960.0
2056.0,471132188600.0
2057.0,468853876050.0
2058.0,465642540620.0
2059.0,463410719190.0
2060.0,461156009000.0
2061.0,458041341180.0
2062.0,458061501200.0
2063.0,454294683500.0
2064.0,456111093440.0
2065.0,450139245480.0
2066.0,447164383560.0
2067.0,444597029670.0
2068.0,443390870600.0
2069.0,440335302480.0
2070.0,438538094180.0
2071.0,436321181610.0
2072.0,437927180820.0
2073.0,435244615790.0
2074.0,430885538400.0
2075.0,428883496450.0
2076.0,429314138400.0
2077.0,427100965740.0
2078.0,427776607540.0
2079.0,422747126770.0
2080.0,420142940190.0
2081.0,419506527750.0
2082.0,417506411370.0
2083.0,413926575520.0
2084.0,413006310860.0
2085.0,411608072780.0
2086.0,410594693110.0
2087.0,408406798030.0
2088.0,406226817230.0
2089.0,405204449980.0
2090.0,407145037040.0
2091.0,403574705500.0
2092.0,404407646520.0
2093.0,401157745770.0
2094.0,399754264020.0
2095.0,402161467270.0
2096.0,398383449620.0
2097.0,403826708440.0
2098.0,398832428150.0
2099.0,397454779360.0
2100.0,398800588150.0
2101.0,394354750620.0
