time,MRI-ESM2-0
2000.0,105314660000.0
2001.0,105283130000.0
2002.0,105249550000.0
2003.0,105234290000.0
2004.0,105212300000.0
2005.0,105440440000.0
2006.0,105218210000.0
2007.0,105487620000.0
2008.0,105271810000.0
2009.0,105160270000.0
2010.0,105088480000.0
2011.0,105060080000.0
2012.0,105018240000.0
2013.0,104952540000.0
2014.0,106898080000.0
2015.0,105051130000.0
2016.0,104924830000.0
2017.0,104914070000.0
2018.0,104909460000.0
2019.0,104999830000.0
2020.0,105080730000.0
2021.0,104852090000.0
2022.0,105120360000.0
2023.0,104898585000.0
2024.0,104951690000.0
2025.0,104754160000.0
2026.0,104723990000.0
2027.0,104695520000.0
2028.0,104673160000.0
2029.0,104625920000.0
2030.0,104627740000.0
2031.0,104532010000.0
2032.0,104496800000.0
2033.0,104850540000.0
2034.0,104453090000.0
2035.0,104383060000.0
2036.0,104353470000.0
2037.0,104319560000.0
2038.0,104264000000.0
2039.0,104184700000.0
2040.0,104169540000.0
2041.0,104175750000.0
2042.0,104081130000.0
2043.0,103989300000.0
2044.0,103944050000.0
2045.0,103910970000.0
2046.0,103922740000.0
2047.0,103877796000.0
2048.0,103814630000.0
2049.0,103714960000.0
2050.0,103608840000.0
2051.0,103572990000.0
2052.0,103463170000.0
2053.0,103445190000.0
2054.0,103378110000.0
2055.0,103256000000.0
2056.0,103152116000.0
2057.0,103822320000.0
2058.0,103151575000.0
2059.0,103173505000.0
2060.0,103026710000.0
2061.0,102829440000.0
2062.0,102689006000.0
2063.0,102563860000.0
2064.0,102788920000.0
2065.0,102412340000.0
2066.0,102284950000.0
2067.0,102207930000.0
2068.0,102091260000.0
2069.0,101953090000.0
2070.0,101829984000.0
2071.0,101690210000.0
2072.0,101536060000.0
2073.0,101373330000.0
2074.0,101339570000.0
2075.0,101229270000.0
2076.0,102409340000.0
2077.0,101582905000.0
2078.0,101615800000.0
2079.0,101113890000.0
2080.0,101284490000.0
2081.0,100881950000.0
2082.0,100784860000.0
2083.0,100677420000.0
2084.0,100463210000.0
2085.0,100322450000.0
2086.0,100353850000.0
2087.0,100082680000.0
2088.0,100078560000.0
2089.0,100327326000.0
2090.0,99850190000.0
2091.0,100033700000.0
2092.0,99678500000.0
2093.0,99487310000.0
2094.0,99607945000.0
2095.0,99941210000.0
2096.0,99733365000.0
2097.0,99289220000.0
2098.0,99034320000.0
2099.0,98896260000.0
2100.0,98976380000.0
