time,MRI-ESM2-0
2000.0,19745856000000.0
2001.0,19759612000000.0
2002.0,19772828000000.0
2003.0,19721544000000.0
2004.0,19659700000000.0
2005.0,19566883000000.0
2006.0,19494429000000.0
2007.0,19457938000000.0
2008.0,19379264000000.0
2009.0,19401810000000.0
2010.0,19287505000000.0
2011.0,19228850000000.0
2012.0,19216208000000.0
2013.0,19187473000000.0
2014.0,19041685000000.0
2015.0,18910563000000.0
2016.0,18815086000000.0
2017.0,18637811000000.0
2018.0,18539184000000.0
2019.0,18428500000000.0
2020.0,18261616000000.0
2021.0,18192206000000.0
2022.0,18142699000000.0
2023.0,17971334000000.0
2024.0,17836740000000.0
2025.0,17681166000000.0
2026.0,17582600000000.0
2027.0,17501784000000.0
2028.0,17450744000000.0
2029.0,17298730000000.0
2030.0,17263094000000.0
2031.0,17006317000000.0
2032.0,16849897000000.0
2033.0,16703980000000.0
2034.0,16635548000000.0
2035.0,16605285000000.0
2036.0,16516932000000.0
2037.0,16397417000000.0
2038.0,16146822000000.0
2039.0,15940897000000.0
2040.0,15711503000000.0
2041.0,15595686000000.0
2042.0,15328188000000.0
2043.0,15173382000000.0
2044.0,15010262000000.0
2045.0,14835016000000.0
2046.0,14718413000000.0
2047.0,14569399000000.0
2048.0,14397061000000.0
2049.0,14207533000000.0
2050.0,14075372000000.0
2051.0,13901734000000.0
2052.0,13847053000000.0
2053.0,13725386000000.0
2054.0,13580261000000.0
2055.0,13433538000000.0
2056.0,13285630000000.0
2057.0,13177118000000.0
2058.0,12956009000000.0
2059.0,12792679000000.0
2060.0,12555002000000.0
2061.0,12370426000000.0
2062.0,12233953000000.0
2063.0,12072181000000.0
2064.0,11815954000000.0
2065.0,11722168000000.0
2066.0,11535689000000.0
2067.0,11436038000000.0
2068.0,11304162000000.0
2069.0,11221279000000.0
2070.0,11124655000000.0
2071.0,10940086000000.0
2072.0,10762674000000.0
2073.0,10604963000000.0
2074.0,10466454000000.0
2075.0,10327211000000.0
2076.0,10178995000000.0
2077.0,9981542000000.0
2078.0,9796629000000.0
2079.0,9613969000000.0
2080.0,9440635000000.0
2081.0,9244665000000.0
2082.0,9093987000000.0
2083.0,8952282000000.0
2084.0,8779567500000.0
2085.0,8621987500000.0
2086.0,8498369000000.0
2087.0,8415926600000.0
2088.0,8281362300000.0
2089.0,8181698300000.0
2090.0,8023419400000.0
2091.0,7892098400000.0
2092.0,7746040000000.0
2093.0,7658123000000.0
2094.0,7529810600000.0
2095.0,7406252700000.0
2096.0,7302903500000.0
2097.0,7174756500000.0
2098.0,7034939000000.0
2099.0,6937812400000.0
2100.0,6821489700000.0
