time,MRI-ESM2-0
2000.0,715441853800.0
2001.0,715620092700.0
2002.0,715057637200.0
2003.0,713500160400.0
2004.0,712673006200.0
2005.0,714333069400.0
2006.0,712339118500.0
2007.0,711011293500.0
2008.0,711051381200.0
2009.0,710376353000.0
2010.0,713021222100.0
2011.0,711561606800.0
2012.0,709271319800.0
2013.0,709185533000.0
2014.0,708780744000.0
2015.0,708205446000.0
2016.0,707780824900.0
2017.0,704374193700.0
2018.0,704391300600.0
2019.0,705014600700.0
2020.0,701923600240.0
2021.0,702818989600.0
2022.0,701377181450.0
2023.0,697563858800.0
2024.0,696132095400.0
2025.0,695140072700.0
2026.0,693003528200.0
2027.0,691196701300.0
2028.0,689188495600.0
2029.0,687439978240.0
2030.0,685995961000.0
2031.0,683594862000.0
2032.0,680592401300.0
2033.0,678544782970.0
2034.0,675780849100.0
2035.0,674812323300.0
2036.0,672205788400.0
2037.0,669207397300.0
2038.0,666180466860.0
2039.0,661317747200.0
2040.0,659153284660.0
2041.0,654506050650.0
2042.0,651151091810.0
2043.0,647433348500.0
2044.0,642712449500.0
2045.0,638401406440.0
2046.0,634070632900.0
2047.0,629815840760.0
2048.0,624913549100.0
2049.0,620758490740.0
2050.0,615088787440.0
2051.0,610681558920.0
2052.0,610803075090.0
2053.0,602987869760.0
2054.0,598887267100.0
2055.0,593680657100.0
2056.0,589094699200.0
2057.0,584818859410.0
2058.0,579931351610.0
2059.0,575996351690.0
2060.0,570831841660.0
2061.0,565427115580.0
2062.0,560731363000.0
2063.0,556798585650.0
2064.0,550709430140.0
2065.0,550765575010.0
2066.0,543915200650.0
2067.0,538261082880.0
2068.0,533687997510.0
2069.0,529331643060.0
2070.0,524942752790.0
2071.0,518315768840.0
2072.0,513315407610.0
2073.0,508781868160.0
2074.0,504021589520.0
2075.0,499316689810.0
2076.0,494011666720.0
2077.0,487763256600.0
2078.0,483555110130.0
2079.0,477095898900.0
2080.0,472010613630.0
2081.0,466044742070.0
2082.0,460833194250.0
2083.0,457671206610.0
2084.0,450052851270.0
2085.0,444836888730.0
2086.0,439269776266.0
2087.0,434905845310.0
2088.0,429306350180.0
2089.0,424450802640.0
2090.0,418212258390.0
2091.0,412226923194.0
2092.0,406758029594.0
2093.0,401263963150.0
2094.0,396858631300.0
2095.0,390528219200.0
2096.0,385318081944.0
2097.0,379066084424.0
2098.0,372532529638.0
2099.0,366632711158.0
2100.0,361700203452.0
