time,MRI-ESM2-0
2000.0,715441853800.0
2001.0,715620092700.0
2002.0,715057637200.0
2003.0,713500160400.0
2004.0,712673006200.0
2005.0,714333069400.0
2006.0,712339118500.0
2007.0,711011293500.0
2008.0,711051381200.0
2009.0,710376353000.0
2010.0,713021222100.0
2011.0,711561606800.0
2012.0,709271319800.0
2013.0,709185533000.0
2014.0,708780744000.0
2015.0,708205446000.0
2016.0,707780824900.0
2017.0,704374193700.0
2018.0,704391300600.0
2019.0,705014600700.0
2020.0,701923600240.0
2021.0,701567585700.0
2022.0,700706343900.0
2023.0,698808759100.0
2024.0,698088856240.0
2025.0,697155697900.0
2026.0,694906423000.0
2027.0,692694944600.0
2028.0,691453659800.0
2029.0,688131775000.0
2030.0,686811908300.0
2031.0,683747401900.0
2032.0,682763389660.0
2033.0,682439657900.0
2034.0,678658417200.0
2035.0,676044412300.0
2036.0,673820418350.0
2037.0,670848335900.0
2038.0,669181417600.0
2039.0,666963285200.0
2040.0,664662433200.0
2041.0,661335635880.0
2042.0,668688274500.0
2043.0,655034370400.0
2044.0,653146279260.0
2045.0,649534144430.0
2046.0,647135318000.0
2047.0,644188804160.0
2048.0,640013081240.0
2049.0,637456556640.0
2050.0,636811368360.0
2051.0,631015582740.0
2052.0,626954764830.0
2053.0,623075391640.0
2054.0,619505591810.0
2055.0,615475154870.0
2056.0,612550555740.0
2057.0,608147540640.0
2058.0,604852771440.0
2059.0,599590248880.0
2060.0,597006795420.0
2061.0,592466596550.0
2062.0,590159255980.0
2063.0,584337673080.0
2064.0,584480200410.0
2065.0,577680334020.0
2066.0,573590641220.0
2067.0,568929623460.0
2068.0,563998047060.0
2069.0,561681455130.0
2070.0,555572226850.0
2071.0,549734430300.0
2072.0,545132416350.0
2073.0,542322090760.0
2074.0,536266261600.0
2075.0,534114984780.0
2076.0,527408342900.0
2077.0,522600218470.0
2078.0,517462890230.0
2079.0,512659845660.0
2080.0,508325921270.0
2081.0,503213587440.0
2082.0,498654243500.0
2083.0,494141523970.0
2084.0,489809881100.0
2085.0,484943492650.0
2086.0,480588449810.0
2087.0,475782735400.0
2088.0,470921488060.0
2089.0,467836998420.0
2090.0,462306835620.0
2091.0,458024099610.0
2092.0,453127769540.0
2093.0,446676961410.0
2094.0,443419821500.0
2095.0,438156800550.0
2096.0,432421888340.0
2097.0,427627890000.0
2098.0,423189026270.0
2099.0,421643975830.0
2100.0,420188920920.0
