time,MRI-ESM2-0
2000.0,28875490000000.0
2001.0,28862147000000.0
2002.0,28842150000000.0
2003.0,28831405000000.0
2004.0,28783013000000.0
2005.0,28817958000000.0
2006.0,28783596000000.0
2007.0,28797498000000.0
2008.0,28713633000000.0
2009.0,28644546000000.0
2010.0,28535167000000.0
2011.0,28467387000000.0
2012.0,28385630000000.0
2013.0,28258744000000.0
2014.0,28320322000000.0
2015.0,28280156000000.0
2016.0,28191654000000.0
2017.0,28182120000000.0
2018.0,28164925000000.0
2019.0,28173641000000.0
2020.0,28189106000000.0
2021.0,28080758000000.0
2022.0,28005752000000.0
2023.0,27990447000000.0
2024.0,28005800000000.0
2025.0,27959748000000.0
2026.0,27914777000000.0
2027.0,27790101000000.0
2028.0,27778443000000.0
2029.0,27741026000000.0
2030.0,27729768000000.0
2031.0,27657106000000.0
2032.0,27585530000000.0
2033.0,27525122000000.0
2034.0,27460473000000.0
2035.0,27360880000000.0
2036.0,27315382000000.0
2037.0,27183752000000.0
2038.0,27132850000000.0
2039.0,27047598000000.0
2040.0,27057189000000.0
2041.0,27013550000000.0
2042.0,27106580000000.0
2043.0,26980926000000.0
2044.0,26760362000000.0
2045.0,26751804000000.0
2046.0,26715141000000.0
2047.0,26628017000000.0
2048.0,26438034000000.0
2049.0,26322322000000.0
2050.0,26360990000000.0
2051.0,26264524000000.0
2052.0,26172935000000.0
2053.0,25993601000000.0
2054.0,25906997000000.0
2055.0,25728446000000.0
2056.0,25565500000000.0
2057.0,25532253000000.0
2058.0,25541061000000.0
2059.0,25451639000000.0
2060.0,25343698000000.0
2061.0,25225821000000.0
2062.0,25191984000000.0
2063.0,25063690000000.0
2064.0,24946061000000.0
2065.0,24844700000000.0
2066.0,24790866000000.0
2067.0,24714170000000.0
2068.0,24523238000000.0
2069.0,24498007000000.0
2070.0,24300944000000.0
2071.0,24140273000000.0
2072.0,23986927000000.0
2073.0,23933823000000.0
2074.0,23789788000000.0
2075.0,23745033000000.0
2076.0,23616647000000.0
2077.0,23534355000000.0
2078.0,23385590000000.0
2079.0,23208028000000.0
2080.0,23082446000000.0
2081.0,22941436000000.0
2082.0,22846840000000.0
2083.0,22751325000000.0
2084.0,22624359000000.0
2085.0,22486863000000.0
2086.0,22340742000000.0
2087.0,22236925000000.0
2088.0,22106513000000.0
2089.0,21994014000000.0
2090.0,21826790000000.0
2091.0,21730718000000.0
2092.0,21480717000000.0
2093.0,21148742000000.0
2094.0,20998460000000.0
2095.0,20795240000000.0
2096.0,20481143000000.0
2097.0,20292089000000.0
2098.0,20126814000000.0
2099.0,20085693000000.0
2100.0,20066560000000.0
